-114.855	45.104
-86.445	38.447
-88.052	41.536
-85.425	41.121
-89.074	42.265
-95.138	38.707
-85.639	38.239
-90.207	29.127
-88.743	42.468
-91.385	30.824
-71.506	42.304
-70.855	43.341
-84.561	42.708
-95.664	44.78
-93.363	37.378
-73.876	41.833
-79.03	35.329
-96.194	41.333
-74.687	40.654
-79.65	35.65
-74.049	41.929
-95.864	36.354
-121.164	45.587
-77.988	40.827
-75.143	40.562
-117.284	48.841
-97.497	33.282
-97.867	32.267
-83.944	35.942
-103.165	29.482
-102.023	30.738
-80.494	36.977
-78.985	38.091
-77.007	38.869
-117.407	47.71
-91.308	44.004
-98.492	29.433
-93.016	44.817
-136.014	59.403
-151.235	60.492
-162.9	61.935
-146.862	64.393
-149.322	61.617
-150.679	61.726
-150.494	62.036
-142.732	61.355
-147.945	61.801
-150.963	59.776
-147.498	64.896
-150.059	61.333
-86.589	34.688
-87.657	30.444
-85.833	33.275
-86.94	31.431
-85.756	34.442
-87.253	31.032
-87.073	31.127
-85.965	34.008
-86.773	33.464
-87.632	34.85
-94.137	36.181
-93.202	35.095
-90.35	35.267
-93.261	35.899
-94.46	36.409
-90.702	35.836
-93.031	34.481
-91.181	33.95
-93.852	33.95
-93.743	36.4
-112.04	33.481
-111.324	32.302
-113.641	33.778
-112.287	32.982
-112.603	33.866
-112.079	33.483
-111.965	33.445
-68.768	44.764
-72.827	44.117
-94.781	39.488
-88.703	41.771
-85.281	43.576
-89.133	41.522
-88.606	41.52
-74.976	40.638
-118.242	33.923
-120.458	34.988
-118.456	34.05
-120.013	34.588
-120.065	34.622
-116.745	33.143
-116.016	32.749
-118.085	33.757
-116.843	33.413
-120.338	35.593
-108.048	38.745
-103.796	40.261
-104.234	38.653
-104.528	40.348
-104.887	40.146
-104.144	37.491
-105.085	39.972
-105.072	40.005
-102.609	38.071
-105.091	39.603
-119.913	37.118
-117.556	34.569
-117.085	32.594
-116.891	32.633
-118.255	34.157
-117.858	33.671
-118.277	34.695
-118.265	34.055
-117.634	35.591
-117.151	33.741
-120.765	37.452
-121.688	39.229
-105.126	40.179
-105.124	40.033
-106.928	38.852
-104.545	39.889
-105.046	40.59
-103.59	39.833
-108.213	38.219
-105.04	40.585
-105.013	40.208
-106.034	37.658
-73.481	41.881
-72.756	41.485
-72.226	41.717
-72.788	41.662
-72.94	41.506
-72.699	41.775
-72.704	41.597
-73.166	41.188
-73.445	41.406
-72.679	41.755
-96.988	40.475
-83.829	40.791
-84.959	44.958
-93.241	40.755
-80.339	25.813
-81.88	27.304
-83.593	30.12
-81.629	28.573
-81.23	29.268
-85.872	30.214
-80.237	25.96
-86.094	30.496
-82.208	29.361
-86.344	30.82
-80.486	27.907
-86.109	30.652
-81.164	26.731
-82.836	29.983
-81.164	28.788
-82.982	29.603
-85.378	30.705
-81.35	28.459
-82.141	27.806
-81.419	28.61
-81.682	30.194
-81.023	26.394
-78.703	43.103
-90.384	47.826
-84.367	33.356
-82.897	34.478
-82.946	34.378
-85.061	33.77
-83.506	33.813
-84.289	34.455
-83.819	33.733
-85.0	33.683
-83.416	30.887
-84.027	32.714
-84.801	33.782
-83.447	31.666
-85.46	34.905
-84.267	33.331
-83.714	34.562
-82.372	33.52
-81.799	32.694
-91.706	40.422
-87.1	39.477
-93.096	41.317
-94.868	42.058
-94.939	41.715
-92.328	42.435
-91.05	41.033
-93.263	40.872
-92.29	41.66
-94.467	41.039
-91.751	42.228
-91.3	40.833
-115.107	43.606
-114.605	42.641
-113.773	44.443
-115.673	43.076
-114.47	43.048
-116.462	43.053
-113.891	45.174
-116.763	43.23
-116.178	45.775
-116.471	46.785
-85.253	40.26
-86.153	40.428
-86.124	41.457
-86.038	40.628
-86.857	40.66
-85.83	41.643
-85.786	39.796
-87.476	41.325
-86.577	39.534
-88.539	38.087
-87.836	41.861
-88.998	38.803
-87.674	40.157
-88.008	41.819
-89.948	41.222
-88.717	41.963
-88.724	41.873
-88.787	41.855
-87.596	38.5
-85.086	40.828
-86.667	41.117
-84.947	41.128
-86.034	38.329
-86.226	39.923
-86.119	39.837
-87.951	37.993
-90.571	41.481
-87.853	42.093
-89.694	41.661
-88.672	39.763
-89.164	37.366
-91.399	39.936
-89.203	41.708
-85.238	31.6
-82.509	29.618
-95.58	36.178
-95.925	38.633
-95.309	38.56
-95.367	38.567
-95.37	38.807
-97.318	37.452
-97.886	37.693
-95.375	37.382
-96.92	37.516
-84.779	38.623
-86.618	36.766
-86.838	37.506
-83.953	38.561
-87.082	37.564
-86.377	36.812
-82.577	38.268
-88.999	36.636
-83.736	37.117
-82.804	37.114
-117.191	37.486
-117.236	37.723
-92.646	31.923
-93.4	30.008
-90.973	30.229
-90.963	30.278
-93.873	32.749
-93.989	32.864
-89.964	29.258
-89.959	29.259
-89.968	29.256
-92.713	32.252
-90.862	30.586
-88.73	42.265
-90.313	39.094
-90.381	40.739
-90.342	39.055
-89.123	41.419
-88.078	40.11
-88.608	41.698
-88.621	41.658
-90.256	42.183
-90.736	29.75
-90.201	29.116
-89.374	29.297
-92.188	30.809
-92.13	30.307
-92.05	30.788
-91.484	30.613
-92.941	30.286
-91.987	32.514
-71.069	42.364
-71.763	42.541
-71.232	41.787
-71.072	42.334
-71.056	42.056
-71.133	42.365
-71.071	42.404
-71.908	42.503
-76.623	39.138
-75.793	39.187
-76.868	38.288
-76.593	39.297
-76.187	39.267
-76.882	39.088
-77.106	39.381
-76.12	38.909
-76.676	39.246
-76.597	38.561
-68.474	44.742
-85.666	42.97
-84.438	44.14
-83.683	44.522
-84.483	44.633
-87.386	46.27
-85.184	46.388
-83.359	42.043
-84.3	44.9
-83.084	42.368
-92.984	44.797
-94.07	44.263
-93.003	46.133
-94.293	46.678
-94.303	46.477
-94.917	44.307
-92.404	43.662
-91.873	47.899
-92.859	45.136
-93.718	45.313
-93.85	38.41
-94.095	38.544
-90.78	37.787
-94.593	38.44
-94.574	39.085
-92.1	40.133
-92.267	40.117
-90.776	38.803
-90.737	39.141
-90.278	38.729
-88.617	32.475
-90.903	31.425
-89.392	31.542
-89.519	34.348
-89.086	30.376
-90.917	33.392
-89.234	30.301
-89.143	34.343
-91.165	33.699
-89.027	33.801
-112.391	47.498
-110.109	48.18
-114.067	46.251
-114.141	46.279
-108.849	45.634
-114.679	48.041
-115.404	47.661
-113.998	48.487
-114.493	48.483
-91.094	37.235
-94.174	37.247
-90.239	38.775
-91.451	39.711
-92.867	39.616
-93.994	38.72
-93.736	39.073
-94.14	38.875
-89.759	37.439
-93.164	37.338
-92.943	44.334
-111.019	45.67
-94.442	39.291
-75.485	39.202
-75.505	39.15
-75.534	39.013
-97.038	46.245
-99.563	48.001
-103.801	46.75
-77.95	35.399
-82.375	35.457
-79.457	35.205
-76.7	35.875
-78.586	35.787
-77.789	35.919
-77.419	36.131
-79.996	36.365
-80.735	35.756
-78.45	36.331
-99.4	47.929
-99.917	46.055
-100.105	46.465
-101.95	41.85
-101.932	42.407
-101.917	41.867
-96.186	40.667
-98.95	40.097
-102.018	41.021
-98.071	40.433
-70.847	43.152
-74.435	39.359
-74.235	39.907
-74.44	40.753
-74.8	39.967
-74.462	40.941
-74.706	40.886
-74.633	39.317
-74.119	40.738
-74.151	40.702
-74.408	40.477
-78.791	42.334
-76.22	43.362
-74.016	42.983
-77.792	42.696
-73.554	40.726
-73.828	41.606
-76.089	42.438
-73.726	41.103
-73.67	41.921
-75.826	43.009
-107.63	31.824
-108.541	33.528
-115.301	36.194
-73.983	43.7
-73.653	43.139
-74.932	43.314
-75.65	43.094
-76.616	42.928
-74.184	43.038
-74.245	42.997
-121.126	37.058
-122.171	39.944
-123.985	41.846
-81.837	41.137
-81.328	41.444
-83.912	39.971
-84.565	39.279
-84.229	40.086
-84.02	39.601
-84.172	40.143
-84.256	40.188
-83.23	40.072
-81.247	40.736
-83.415	41.179
-83.418	39.36
-82.716	41.382
-81.159	41.324
-80.644	41.838
-83.114	38.895
-97.434	35.683
-97.402	34.657
-97.984	35.53
-98.534	35.614
-96.254	34.661
-97.4	35.889
-97.386	35.802
-99.875	36.25
-97.593	36.292
-96.637	36.213
-122.862	42.339
-123.451	42.133
-121.704	42.019
-121.268	44.617
-122.855	42.504
-117.629	42.834
-123.264	44.854
-122.866	42.485
-121.549	45.593
-75.406	40.121
-99.569	39.832
-76.647	39.795
-75.248	40.331
-75.401	40.118
-77.125	40.317
-76.76	41.75
-76.725	40.238
-79.831	41.494
-77.85	40.631
-75.415	39.885
-75.646	41.4
-75.216	40.333
-80.154	41.444
-79.619	40.699
-80.07	41.073
-75.463	40.159
-77.241	40.413
-79.598	41.779
-77.993	40.169
-77.631	40.128
-79.683	41.617
-79.678	41.72
-79.342	41.371
-76.671	39.981
-75.751	40.989
-76.767	40.49
-78.561	41.008
-75.193	40.879
-76.553	39.95
-76.845	40.522
-80.086	42.133
-74.868	40.183
-122.45	38.223
-119.658	36.582
-121.818	40.522
-122.434	38.258
-93.333	38.404
-93.307	31.991
-99.303	39.194
-113.417	47.848
-99.295	39.377
-116.243	46.237
-100.892	45.425
-96.98	42.972
-97.119	44.911
-103.217	45.269
-96.765	44.308
-103.637	43.806
-101.826	44.289
-101.734	43.524
-100.293	43.783
-103.636	43.825
-89.997	37.314
-96.684	33.126
-94.986	29.395
-101.98	34.22
-101.923	34.214
-102.138	30.304
-96.271	32.498
-95.355	29.615
-97.223	27.848
-103.9	30.153
-95.407	33.849
-94.764	29.391
-101.162	29.693
-97.415	27.78
-97.167	32.8
-100.842	33.929
-96.215	31.081
-99.186	27.434
-98.666	32.204
-98.622	30.252
-96.223	30.541
-96.226	30.54
-86.897	35.677
-86.22	35.222
-84.186	35.656
-84.1	35.918
-83.927	35.991
-86.498	35.867
-84.099	36.183
-84.091	35.924
-85.29	35.049
-83.938	35.956
-97.122	33.023
-97.268	33.09
-97.329	32.949
-95.663	29.819
-96.795	30.092
-95.186	30.442
-95.477	29.716
-98.126	32.835
-97.884	26.15
-97.737	30.015
145.631	14.96
-97.713	32.42
-97.676	32.354
-97.059	32.763
-94.346	32.166
-97.027	32.712
-97.121	33.023
-97.997	29.505
-97.15	32.95
-96.043	33.18
-96.117	33.25
-115.533	44.642
-115.314	44.142
-113.831	43.802
-114.921	44.745
-113.588	43.325
-113.896	44.61
-116.758	44.462
-77.777	37.965
-79.585	37.234
-79.767	37.797
-77.095	37.699
-79.88	36.95
-77.661	37.694
-77.462	37.496
-77.819	37.523
-77.791	37.286
-76.454	37.447
-77.101	37.689
-122.332	47.628
-122.336	48.728
-122.038	47.983
-122.826	46.617
-123.105	46.59
-121.9	45.683
-120.28	47.436
-122.288	48.379
-122.334	47.804
-117.084	47.777
-122.281	47.664
-122.224	47.986
-87.951	42.989
-92.142	45.507
-88.333	43.201
-88.497	42.662
-89.353	43.829
-87.891	42.793
-88.158	42.874
-88.499	44.134
-88.472	43.139
-89.339	42.931
-123.113	48.137
-120.602	46.752
-119.014	46.128
-122.892	46.964
-88.049	42.8
-122.818	48.953
-121.981	47.207
-116.852	47.251
-119.486	48.43
-111.038	43.04
-108.163	44.411
-96.839	32.812
-100.13	30.679
-100.455	28.714
-95.283	28.972
-98.882	27.997
-98.383	28.685
-101.939	33.45
-97.625	30.663
-98.108	30.27
-97.096	32.567
-99.559	28.4
-96.35	29.288
-100.531	30.556
-96.042	28.792
-96.686	33.092
-97.171	26.146
-98.147	30.501
-100.28	29.194
-100.372	29.077
-95.34	32.134
-95.47	43.164
-93.508	43.417
-147.542	63.107
-158.577	59.059
-149.678	61.592
-85.771	34.914
-93.742	36.094
-112.618	33.366
-117.172	34.602
-119.195	35.368
-122.475	38.543
-102.213	39.455
-94.067	44.95
-98.626	33.015
-81.936	28.798
-82.405	29.007
-81.094	24.71
-84.298	33.325
-92.25	42.417
-113.922	43.494
-87.138	40.935
-87.885	41.124
-85.049	39.718
-94.609	39.056
-85.837	38.148
-92.096	30.247
-91.995	30.046
-72.307	42.263
-68.517	45.349
-83.939	43.426
-93.956	46.438
-91.704	38.915
-88.559	30.53
-106.484	47.833
-94.369	36.868
-77.509	36.343
-102.362	47.188
-95.954	41.266
-71.18	42.874
-74.739	40.218
-80.522	34.977
-75.16	43.369
-82.629	41.403
-97.217	35.167
-123.232	45.789
-75.311	39.863
-75.244	39.931
-101.66	43.564
-95.635	29.792
-97.5	29.667
-86.354	36.072
-98.103	29.552
-97.224	27.845
-113.434	37.173
-78.813	37.386
-76.298	36.83
-117.413	47.555
-88.189	45.116
-106.824	43.423
-98.909	31.779
-145.502	64.0
-85.752	31.394
-93.066	34.469
-110.29	31.684
-119.722	36.673
-117.653	34.63
-122.388	40.585
-104.984	39.725
-80.5	25.584
-86.563	30.736
-81.881	30.043
-82.586	42.921
-84.282	33.79
-84.066	34.26
-116.113	42.186
-86.031	39.342
-87.873	41.121
-86.538	39.819
-88.551	39.125
-95.149	39.117
-85.836	38.116
-89.353	29.259
-88.769	40.723
-92.569	30.976
-88.377	34.352
-70.758	41.807
-75.632	38.42
-83.437	42.738
-93.048	47.678
-91.635	38.902
-109.491	46.463
-92.466	36.658
-73.466	41.567
-78.519	36.021
-103.916	42.443
-74.664	40.641
-74.612	42.914
-78.02	33.928
-76.45	42.209
-82.467	39.643
-118.187	44.451
-83.428	39.548
-97.384	35.072
-123.285	43.394
-77.046	40.263
-79.733	41.352
-124.314	48.266
-95.611	29.789
-97.204	32.3
-87.367	36.475
-96.411	31.658
-96.692	33.668
-111.711	41.254
-76.244	36.742
-77.001	38.209
-117.47	47.524
-90.934	44.963
-89.571	43.354
-95.369	29.597
-88.195	44.061
-92.335	35.178
-85.464	31.416
-90.974	34.515
-112.653	33.854
-121.169	38.11
-119.85	36.157
-122.117	39.268
-107.815	38.835
-81.714	28.479
-81.41	28.299
-81.404	28.593
-84.021	33.875
-81.36	31.731
-85.0	39.51
-96.138	42.8
-114.733	44.968
-84.972	39.856
-88.017	41.2
-87.647	38.119
-90.76	41.206
-74.921	40.604
-97.488	37.935
-85.169	38.46
-93.357	30.276
-89.486	37.54
-92.285	30.179
-71.443	42.207
-76.673	39.271
-69.207	44.322
-83.492	43.052
-94.281	46.48
-93.595	38.581
-91.319	31.093
-110.442	48.774
-76.35	34.883
-101.427	48.295
-103.7	41.907
-71.654	43.495
-74.068	40.884
-73.433	44.158
-107.659	31.808
-75.171	42.873
-84.378	41.298
-84.335	39.835
-97.453	35.541
-117.282	42.951
-77.184	39.85
-75.216	40.007
-66.057	18.423
-75.881	39.724
-119.43	44.832
-80.747	34.141
-96.728	32.529
-95.528	29.69
-99.24	31.313
-84.539	35.824
-97.977	32.909
-98.081	30.821
-79.768	37.788
-117.463	47.521
-90.356	45.136
-117.219	46.911
-82.115	38.342
-108.385	44.45
-102.349	32.039
-91.837	34.955
-149.9	61.655
-85.62	31.359
-92.018	34.188
-112.853	33.535
-117.155	34.235
-121.824	38.381
-106.844	40.556
-83.683	42.629
-81.514	29.694
-81.383	28.519
-82.321	28.277
-83.755	31.367
-82.318	32.361
-90.191	42.046
-115.001	44.267
-85.15	41.079
-84.928	40.815
-74.245	40.644
-97.11	37.698
-87.159	37.705
-93.209	29.784
-87.874	41.909
-92.386	29.994
-83.859	42.604
-72.311	42.223
-69.809	45.776
-86.116	41.984
-95.831	46.101
-91.706	37.676
-89.664	30.633
-110.113	48.521
-74.78	40.967
-77.256	35.025
-100.809	40.317
-74.583	40.365
-73.532	41.597
-108.142	33.419
-73.116	40.908
-84.298	41.33
-81.457	40.516
-95.749	34.936
-122.426	43.741
-79.452	41.683
-75.305	40.454
-75.334	40.739
-108.68	34.004
-146.519	62.283
-81.696	35.139
-94.134	30.073
-96.538	30.656
-84.268	35.598
-98.926	27.455
-100.452	30.534
-77.283	38.824
-80.1	37.308
-122.437	48.257
-122.25	47.936
-89.0	43.696
-96.464	32.884
-93.586	48.417
-131.637	55.601
-149.248	61.602
-85.734	31.153
-90.675	35.053
-111.12	31.909
-117.931	33.625
-117.871	34.133
-104.91	38.097
-71.973	41.485
-80.4	25.57
-81.49	29.949
-87.178	30.865
-83.943	34.336
-85.454	34.785
-83.75	39.633
-116.203	43.681
-89.931	41.235
-87.213	41.207
-89.237	38.025
-94.905	38.269
-84.368	38.174
-118.531	34.257
-91.508	30.841
-87.844	41.911
-91.048	30.473
-72.649	42.05
-69.07	44.793
-85.567	42.851
-93.699	46.529
-94.317	39.05
-89.034	32.345
-109.075	47.052
-75.635	40.844
-77.55	34.517
-102.908	46.208
-98.064	40.862
-72.29	42.949
-74.888	39.009
-73.479	43.34
-73.418	40.798
-83.443	40.669
-82.114	40.919
-97.934	35.804
-121.518	45.714
-81.349	38.824
-75.659	40.291
-65.799	18.407
-76.119	39.884
-124.101	46.897
-95.723	39.026
-98.403	29.899
-99.476	30.918
-90.071	35.126
-98.604	27.422
-98.174	30.289
-77.747	39.229
-78.521	37.169
-122.737	46.971
-92.377	45.137
-91.559	45.778
-79.996	38.401
-96.788	33.658
-97.274	30.809
-87.981	30.913
-148.85	63.371
-85.788	31.094
-90.543	34.826
-114.46	33.762
-122.175	37.435
-120.404	37.343
-104.971	39.655
-85.53	30.659
-82.666	30.154
-81.799	41.028
-82.479	32.68
-90.407	42.235
-117.038	47.686
-86.941	40.339
-89.273	41.797
-87.84	38.151
-96.088	38.431
-84.302	38.157
-93.184	29.79
-89.537	41.237
-91.837	29.945
-70.91	41.422
-70.229	43.815
-82.932	42.544
-94.511	45.262
-92.565	40.392
-105.91	48.5
-75.584	39.12
-76.974	36.24
-98.823	40.291
-71.458	42.708
-74.1	40.425
-78.557	42.576
-80.11	34.977
-73.78	40.592
-81.337	40.402
